,Hunger,Potter,Twilight
7622,True,False,False
7623,False,True,False
7624,False,True,False
7625,True,False,False
7626,True,False,False
7627,False,False,False
7628,False,False,False
7629,False,True,False
7630,False,True,False
7631,False,True,True
7632,False,True,False
7633,True,False,False
7634,False,False,True
7635,True,False,False
7636,False,True,False
7637,True,True,False
7638,False,False,False
7639,False,True,False
7640,True,False,False
7641,False,True,False
7642,False,False,False
7643,True,False,False
7644,False,True,False
7645,False,True,False
7646,True,False,False
7647,False,True,True
7648,False,True,False
7649,False,False,False
7650,False,True,False
7651,False,True,False
7652,False,True,False
7653,True,False,False
7654,False,True,True
7655,True,False,False
7656,False,True,False
7657,True,False,True
7658,False,False,False
7659,True,False,True
7660,False,False,False
7661,False,False,True
7662,True,False,False
7663,False,True,False
7664,False,True,False
7665,False,False,False
7666,True,False,False
7667,False,False,False
7668,True,False,False
7669,True,False,False
7670,True,False,False
7671,True,False,False
7672,False,True,False
7673,True,False,False
7674,True,False,True
7675,True,True,False
7676,True,False,False
7677,False,True,True
7678,False,False,False
7679,False,True,False
7680,False,True,False
7681,False,False,False
7682,False,False,False
7683,False,True,False
7684,False,True,False
7685,True,True,False
7686,False,False,False
7687,True,False,False
7688,False,True,False
7689,False,True,True
7690,True,False,False
7691,False,False,True
7692,True,False,False
7693,False,False,False
7694,True,False,False
7695,True,False,False
7696,False,False,False
7697,False,False,False
7698,False,True,False
7699,True,False,False
7700,False,True,False
7701,True,True,False
7702,True,True,False
7703,False,True,False
7704,False,False,False
7705,False,False,False
7706,False,True,False
7707,False,True,True
7708,True,False,False
7709,False,False,False
7710,False,True,False
7711,True,False,False
7712,False,True,False
7713,False,True,False
7714,True,True,False
7715,False,False,False
7716,False,True,False
7717,False,True,False
7718,False,False,True
7719,False,False,True
7720,True,False,True
7721,False,False,False
7722,True,True,False
7723,False,False,False
7724,True,False,False
7725,False,True,True
7726,True,False,False
7727,True,False,False
7728,True,False,False
7729,False,False,False
7730,False,True,False
7731,True,False,True
7732,True,False,False
7733,False,True,False
7734,True,False,False
7735,False,False,False
7736,False,False,False
7737,False,True,False
7738,False,True,False
7739,False,True,True
7740,True,False,False
7741,True,False,False
7742,True,False,False
7743,True,True,False
7744,True,True,True
7745,False,True,False
7746,False,True,False
7747,False,True,False
7748,True,False,False
7749,False,False,False
7750,False,True,False
7751,False,True,True
7752,False,True,False
7753,False,True,False
7754,False,True,False
7755,True,False,False
7756,False,True,False
7757,False,True,False
7758,True,False,False
7759,True,False,False
7760,True,True,True
7761,False,False,False
7762,True,False,True
7763,True,False,False
7764,False,True,True
7765,False,False,False
7766,False,False,False
7767,False,True,False
7768,False,True,False
7769,False,True,False
7770,False,True,False
7771,True,True,False
7772,False,False,True
7773,False,True,False
7774,False,False,True
7775,False,False,False
7776,True,False,False
7777,True,False,False
7778,False,False,False
7779,True,False,False
7780,False,True,True
7781,False,False,False
7782,True,False,False
7783,True,False,False
7784,False,False,True
7785,False,False,True
7786,True,True,True
7787,False,True,False
7788,False,True,True
7789,True,True,False
7790,False,False,False
7791,False,False,False
7792,True,True,True
7793,True,False,False
7794,False,True,False
7795,False,False,True
7796,False,False,False
7797,False,False,False
7798,True,False,False
7799,True,True,False
7800,False,False,True
7801,False,False,False
7802,True,False,False
7803,False,True,False
7804,False,True,False
7805,True,False,False
7806,True,False,False
7807,False,False,False
7808,False,False,False
7809,True,False,False
7810,True,True,False
7811,True,False,True
7812,False,False,False
7813,True,False,False
7814,False,True,False
7815,False,True,True
7816,True,False,False
7817,False,True,False
7818,False,False,False
7819,True,False,False
7820,True,True,True
7821,True,False,False
7822,True,False,False
7823,True,False,False
7824,False,True,False
7825,False,False,False
7826,False,True,False
7827,False,False,False
7828,True,True,False
7829,False,False,False
7830,False,True,False
7831,False,False,True
7832,True,True,False
7833,True,False,False
7834,False,False,False
7835,True,False,False
7836,True,False,False
7837,True,False,False
7838,False,False,False
7839,False,False,False
7840,False,True,False
7841,False,True,False
7842,True,False,False
7843,True,False,False
7844,True,False,False
7845,False,False,False
7846,False,True,False
7847,False,True,False
7848,False,True,False
7849,True,False,False
7850,False,False,True
7851,True,False,False
7852,True,False,False
7853,True,False,False
7854,True,False,False
7855,False,True,True
7856,False,True,False
7857,False,False,True
7858,True,False,True
7859,False,True,False
7860,True,False,False
7861,True,False,False
7862,False,False,False
7863,False,True,True
7864,False,True,False
7865,True,True,False
7866,False,False,False
7867,True,True,True
7868,False,False,False
7869,True,False,False
7870,False,True,False
7871,False,True,True
7872,True,False,False
7873,False,True,False
7874,False,True,True
7875,False,True,False
7876,False,False,False
7877,False,False,False
7878,True,True,False
7879,False,True,True
7880,False,True,False
7881,True,False,False
7882,False,True,False
7883,True,True,False
7884,False,True,False
7885,False,True,True
7886,True,True,False
7887,True,False,False
7888,True,False,False
7889,False,False,False
7890,True,False,True
7891,True,False,False
7892,True,False,False
7893,True,False,False
7894,True,False,False
7895,False,True,False
7896,False,True,False
7897,True,True,True
7898,False,True,False
7899,True,True,True
7900,False,True,True
7901,True,True,False
7902,True,True,False
7903,False,True,False
7904,False,False,False
7905,False,True,True
7906,False,True,False
7907,False,True,False
7908,False,True,False
7909,True,False,False
7910,False,True,True
7911,False,True,False
7912,False,False,False
7913,True,False,True
7914,True,False,False
7915,True,False,False
7916,False,True,False
7917,False,False,False
7918,False,True,False
7919,False,False,False
7920,False,False,False
7921,False,True,False
7922,False,True,False
7923,True,False,False
7924,True,False,False
7925,True,False,False
7926,True,False,False
7927,True,True,True
7928,False,False,False
7929,False,False,True
7930,False,False,True
7931,True,False,False
7932,True,False,False
7933,False,True,True
7934,False,True,False
7935,False,True,False
7936,False,True,False
7937,True,False,False
7938,False,True,True
7939,False,True,False
7940,False,False,False
7941,False,True,True
7942,False,False,False
7943,False,True,False
7944,True,False,False
7945,True,False,False
7946,False,False,False
7947,True,False,False
7948,True,False,False
7949,True,False,False
7950,True,True,True
7951,True,False,False
7952,True,False,True
7953,False,True,False
7954,False,True,False
7955,False,True,False
7956,True,True,True
7957,True,False,False
7958,False,True,True
7959,False,False,True
7960,False,False,False
7961,False,False,True
7962,True,False,False
7963,False,True,False
7964,True,True,False
7965,True,True,False
7966,True,True,True
7967,False,False,False
7968,True,False,False
7969,False,True,False
7970,False,False,False
7971,True,True,False
7972,False,False,True
7973,False,True,True
7974,True,True,False
7975,False,False,False
7976,False,True,False
7977,False,True,False
7978,True,False,False
7979,False,True,False
7980,False,True,False
7981,False,True,False
7982,True,False,False
7983,True,False,False
7984,True,False,False
7985,False,False,True
7986,True,True,False
7987,False,True,False
7988,True,True,False
7989,True,False,False
7990,True,False,False
7991,False,True,False
7992,False,False,False
7993,False,False,False
7994,True,True,False
7995,True,False,False
7996,True,True,False
7997,False,True,False
7998,False,True,False
7999,False,True,False
8000,True,False,True
8001,True,False,True
8002,True,False,False
8003,False,False,False
8004,True,True,True
8005,True,False,False
8006,False,True,False
8007,True,False,False
8008,False,True,False
8009,True,False,False
8010,False,True,False
8011,True,True,False
8012,False,False,False
8013,True,True,False
8014,False,True,False
8015,False,True,False
8016,False,True,False
8017,True,True,False
8018,True,False,False
8019,False,True,False
8020,True,False,False
8021,True,False,False
8022,True,False,False
8023,False,True,False
8024,False,True,False
8025,False,True,False
8026,True,False,False
8027,False,False,False
